0,0,0,0,0,0,0,0,0,0,0,0


1.02526e-11,7.52007e-12,5.90104e-12,6.56954e-12,5.09507e-12,6.7611e-12,8.12382e-12,4.55208e-12,7.24951e-12,7.80922e-12,3.75091e-12,3.91846e-12
1.4505e-8,1.86382e-8,1.06264e-8,7.02903e-9,7.30445e-9,1.2287e-8,1.17536e-8,6.41002e-9,1.38215e-8,1.99179e-8,8.86431e-9,7.91156e-9
2.2315e-6,1.47043e-6,1.9388e-6,2.15051e-6,1.78621e-6,1.17082e-6,1.45104e-6,1.72406e-6,2.02325e-6,1.31948e-6,1.05811e-6,1.28087e-6
0.000125305,0.000106754,8.62594e-5,7.09369e-5,4.94473e-5,3.7101e-5,2.13048e-5,1.06874e-5,2.23463e-5,1.90149e-5,6.8854e-6,6.12541e-6
0.00132152,0.00113313,0.00101419,0.000972995,0.00101993,0.000968977,0.000973936,0.00103342,0.00116046,0.00116712,0.00101642,0.000795713
0.0161427,0.0191966,0.0202704,0.015316,0.0116769,0.0188475,0.0224248,0.0194884,0.0158445,0.0160894,0.0161565,0.0146122
0.0115453,0.0193865,0.0328658,0.0149847,0.00321683,0.0217605,0.0394484,0.0171542,0.00377613,0.00527665,0.0237243,0.0301568
0.0103119,0.0168471,0.027452,0.00915095,0.00134557,0.0187299,0.0352929,0.0145435,0.00174711,0.00456503,0.0229691,0.0302381
0.0089822,0.0146582,0.0259062,0.011105,0.00104619,0.0163652,0.0308378,0.0124679,0.0012661,0.00319538,0.0210801,0.0277785
0.0108231,0.0139476,0.0197848,0.010386,0.00327426,0.0149915,0.0246511,0.0123933,0.00346082,0.00608607,0.016742,0.0206156
0.00143516,0.00155741,0.00162146,0.000610578,0.000213866,0.000891974,0.00201169,0.00136801,0.000966887,0.00161658,0.00378979,0.00382033
0.000484571,0.00035249,0.00049246,0.000236835,0.000139197,0.000650452,0.00110962,0.000606858,0.000359515,0.000271543,0.00125466,0.00143428
0.000571652,0.000200359,0.000196956,0.000160936,0.000123154,0.000566671,0.000833897,0.000423973,0.00019127,0.000148207,0.000784036,0.00118979
0.000351662,0.000144827,0.000211017,0.000236841,0.000171088,0.000333194,0.000358587,0.000142516,0.000198847,0.000174614,0.000709169,0.00103623
0.000526856,0.000172821,0.000205378,0.000212363,0.000117671,0.000277567,0.00041308,0.000114747,0.000273298,0.000240482,0.000533803,0.000831751
0.00050381,0.000301285,0.000371943,0.000282208,0.000317997,0.000504199,0.000687507,0.000356678,0.000217181,0.000287881,0.000533379,0.00075718
0.00296703,0.0030296,0.00314128,0.00324093,0.00304024,0.00239953,0.00329018,0.002152,0.00229806,0.00241042,0.0021582,0.00240008
0.00326861,0.00366358,0.0027613,0.00247955,0.00312943,0.0204117,0.0359586,0.0151302,0.0188985,0.0348629,0.0152036,0.00214799
0.00111842,0.000976701,0.00114482,0.000858726,0.00145079,0.0170421,0.0319421,0.0129598,0.0157886,0.0302981,0.0128918,0.00108951
0.000723118,0.00101301,0.000875194,0.000817342,0.00242188,0.0143827,0.0233127,0.011523,0.0131897,0.0225989,0.0113417,0.00209224
0.000378987,0.00030592,0.000343787,0.000129687,0.000207835,0.00115563,0.00189327,0.000926535,0.000823622,0.00136737,0.00107982,0.000824379
0.000544767,0.000432421,0.000582301,0.000418781,0.000476622,0.000673844,0.000829776,0.000479933,0.000376015,0.000538389,0.000413669,0.00100777
0.0119084,0.016142,0.0158264,0.0131313,0.010928,0.00997144,0.00994447,0.0129341,0.0176033,0.0172832,0.0114631,0.0045713
0.0162128,0.0321852,0.0144475,0.0014128,0.00144704,0.00175075,0.0018334,0.00199389,0.0172254,0.0330569,0.0140575,0.00157107
0.013748,0.028239,0.0122985,0.000762708,0.00073579,0.000683079,0.000416137,0.000715725,0.0156683,0.0296651,0.0120618,0.000536621
0.0119212,0.0239551,0.0102431,0.000354877,0.000284322,0.000342382,0.000314725,0.000378907,0.0133227,0.0257464,0.0107174,0.000580596
0.010363,0.0186311,0.00888683,0.0009848,0.000461871,0.000586468,0.0007052,0.00134458,0.0115057,0.0201621,0.00994996,0.00233351
0.000738886,0.00136338,0.000614919,0.000238702,0.000148235,0.000266568,0.000413453,0.000184979,0.000840573,0.0014177,0.000739282,0.000255546
0.000221627,0.000334448,0.000183816,0.000112599,0.000109112,0.000258221,0.000406385,0.000207349,0.00017172,0.000272044,0.000207974,0.000209537
0.000201221,0.000363394,0.00020401,0.000104156,0.000105319,0.000262325,0.000304243,0.000116058,0.000173737,0.000218851,0.00016848,0.000151951
0.000223991,0.000326081,0.000194339,0.000102036,9.3967e-5,0.000240611,0.0003276,0.00015825,0.000202295,0.000272709,0.000296974,0.00029398
0.000289038,0.000370875,0.0002254,7.77536e-5,8.87189e-5,0.000195874,0.000315652,0.000102487,5.06561e-5,0.000122372,0.000297243,0.000330893
0.000371752,0.000434679,0.000380858,0.000299358,0.000294052,0.000378354,0.000395704,0.000321019,0.000253082,0.000307027,0.000229658,0.000306483
0.00374577,0.00389824,0.00406096,0.00416002,0.00433906,0.00405252,0.0037256,0.00357322,0.00342548,0.00316102,0.00297893,0.00307089
0.00277892,0.00302995,0.00234638,0.00178791,0.00265573,0.0192833,0.0349191,0.014903,0.0184801,0.0344421,0.014985,0.00206616
0.000906191,0.00096694,0.00102088,0.000855125,0.00134843,0.0167109,0.0309883,0.0122959,0.0152492,0.030009,0.0123432,0.000554857
0.000475235,0.000598774,0.000543173,0.000307447,0.000624765,0.0147088,0.0274456,0.0108207,0.0137294,0.0266829,0.0108288,0.000372377
0.000312058,0.000396064,0.000346724,0.000410705,0.000366141,0.013219,0.0243176,0.00995095,0.0121289,0.0234599,0.00974135,0.000353207
0.000161143,0.000281451,0.000209663,0.000218732,0.000403022,0.00176297,0.00345034,0.00149513,0.00160961,0.00335791,0.00147746,0.000221996
0.00011525,0.000140241,0.000131631,0.000116142,0.000146275,0.000414801,0.000904141,0.000440897,0.000228022,0.000289239,0.000174019,0.000124638
0.000112438,0.000157462,0.000128438,8.01969e-5,0.000109122,0.000479154,0.000656323,0.000244778,7.39983e-5,0.000158818,0.000162258,0.000142956
0.000112211,0.0001603,0.00011842,0.00011441,0.000107034,0.000136906,0.000384676,0.000218772,0.000192536,0.000342215,0.000189127,5.71928e-5
9.36273e-5,0.000134969,0.000114231,8.72038e-5,7.23784e-5,0.000131118,0.000168472,0.000164629,0.000206605,0.00017706,0.000144538,0.000136217
0.000235675,0.000215133,0.000198349,0.000167344,0.000221756,0.00035256,0.000530534,0.000287043,0.000126831,0.000218001,0.000231364,0.000188535
0.00168704,0.00151154,0.00141567,0.00139413,0.00152095,0.00170046,0.00190708,0.00165579,0.00156006,0.0015533,0.00158175,0.00136198
0.00816776,0.0221668,0.0323818,0.0144782,0.00464694,0.0212033,0.0358729,0.0175043,0.00516366,0.00725665,0.00550427,0.00612116
0.00146227,0.0167189,0.029969,0.011836,0.00128694,0.0171489,0.0319034,0.0126669,0.00184781,0.00269314,0.00143792,0.0003094
0.00110695,0.015469,0.02622,0.0106039,0.000737766,0.0157657,0.0286081,0.0117832,0.00101514,0.0021854,0.00145715,0.000921716
0.000414066,0.00284748,0.0037272,0.00148219,0.000462709,0.00225991,0.00370171,0.00161113,0.000410907,0.000374122,0.000386473,0.000267856
0.000280956,0.000632734,0.000835363,0.00037234,0.000283853,0.0004007,0.000441567,0.000260686,0.000132991,0.000198166,0.000149326,0.000189888
0.00381075,0.00341175,0.0032483,0.00285656,0.0023888,0.00236544,0.00413658,0.00509486,0.00554002,0.0051626,0.00433037,0.00373246
0.00252687,0.017334,0.0319563,0.0157932,0.00343697,0.00148612,0.00350108,0.0222381,0.0346917,0.0146214,0.00165485,0.00166399
0.00135926,0.0158524,0.0276721,0.0123157,0.00246523,0.000972227,0.00126054,0.0162644,0.0286334,0.0123176,0.00119029,0.000569569
